lat,long
51.04165,8.40363
51.04165,8.40373
51.04165,8.40383
51.04165,8.40393
51.04165,8.41303
51.04165,8.41313
51.04165,8.41323
51.04165,8.41333
51.04165,8.41343
51.04165,8.41353
51.04165,8.41363
51.04165,8.41373
51.04165,8.41383
51.04165,8.41393
51.04165,8.42303
51.04165,8.42313
51.04165,8.42323
51.04165,8.42333
51.04165,8.42343
51.04165,8.42353
51.04165,8.42363
51.04165,8.42373
51.04165,8.42383
51.04165,8.42393
51.04165,8.43303
51.04165,8.43313
51.04165,8.43323
51.04165,8.43333
51.04165,8.43343
51.04165,8.43353
51.04165,8.43363
51.04165,8.43373
51.04165,8.43383
51.04165,8.43393
51.04165,8.44303
51.04165,8.44313
51.04165,8.44323
51.04165,8.44333
51.04165,8.44343
51.04165,8.44353
51.04165,8.44363
51.04165,8.44373
51.04165,8.44383
51.04165,8.44393
51.04165,8.45303
51.04165,8.45313
51.04165,8.45323
51.04165,8.45333
51.04165,8.45343
51.04165,8.45353
51.04165,8.45363
51.04165,8.45373
51.04165,8.45383
51.04165,8.45393
51.04165,8.46303
51.04165,8.46313
51.04165,8.46323
51.04165,8.46333
51.04165,8.46343
51.04165,8.46353
51.04165,8.46363
51.04165,8.46373
51.04165,8.46383
51.04165,8.46393
51.04165,8.47303
51.04165,8.47313
51.04165,8.47323
51.04165,8.47333
51.04165,8.47343
51.04165,8.47353
51.04165,8.47363
51.04165,8.47373
51.04165,8.47383
51.04165,8.47393
51.04165,8.48303
51.04165,8.48313
51.04165,8.48323
51.04165,8.48333
51.04165,8.48343
51.04165,8.48353
51.04165,8.48363
51.04165,8.48373
51.04165,8.48383
51.04165,8.48393
51.04165,8.49303
51.04165,8.49313
51.04165,8.49323
51.04165,8.49333
51.04165,8.49343
51.04165,8.49353
51.04165,8.49363
51.04165,8.49373
51.04165,8.49383
51.04165,8.49393
51.04165,9.40303
51.04165,9.40313
51.04165,9.40323
51.04165,9.40333
51.04165,9.40343
51.04165,9.40353
51.04165,9.40363
51.04165,9.40373
51.04165,9.40383
51.04165,9.40393
51.04165,9.41303
51.04165,9.41313
51.04165,9.41323
51.04165,9.41333
51.04165,9.41343
51.04165,9.41353
51.04165,9.41363
51.04165,9.41373
51.04165,9.41383
51.04165,9.41393
51.04165,9.42303
51.04165,9.42313
51.04165,9.42323
51.04165,9.42333
51.04165,9.42343
51.04165,9.42353
51.04165,9.42363
51.04165,9.42373
51.04165,9.42383
51.04165,9.42393
51.04165,9.43303
51.04165,9.43313
51.04165,9.43323
51.04165,9.43333
51.04165,9.43343
51.04165,9.43353
51.04165,9.43363
51.04165,9.43373
51.04165,9.43383
51.04165,9.43393
51.04165,9.44303
51.04165,9.44313
51.04165,9.44323
51.04165,9.44333
51.04165,9.44343
51.04165,9.44353
51.04165,9.44363
51.04165,9.44373
51.04165,9.44383
51.04165,9.44393
51.04165,9.45303
51.04165,9.45313
51.04165,9.45323
51.04165,9.45333
51.04165,9.45343
51.04165,9.45353
51.04165,9.45363
51.04165,9.45373
51.04165,9.45383
51.04165,9.45393
51.04165,9.46303
51.04165,9.46313
51.04165,9.46323
51.04165,9.46333
51.04165,9.46343
51.04165,9.46353
51.04165,9.46363
51.04165,9.46373
51.04165,9.46383
51.04165,9.46393
51.04165,9.47303
51.04165,9.47313
51.04165,9.47323
51.04165,9.47333
51.04165,9.47343
51.04165,9.47353
51.04165,9.47363
51.04165,9.47373
51.04165,9.47383
51.04165,9.47393
51.04165,9.48303
51.04165,9.48313
51.04165,9.48323
51.04165,9.48333
51.04165,9.48343
51.04165,9.48353
51.04165,9.48363
51.04165,9.48373
51.04165,9.48383
51.04165,9.48393
51.04165,9.49303
51.04165,9.49313
51.04165,9.49323
51.04165,9.49333
51.04165,9.49343
51.04165,9.49353
51.04165,9.49363
51.04165,9.49373
51.04165,9.49383
51.04165,9.49393
51.04165,10.40303
51.04165,10.40313
51.04165,10.40323
51.04165,10.40333
51.04165,10.40343
51.04165,10.40353
51.04165,10.40363
51.04165,10.40373
51.04165,10.40383
51.04165,10.40393
51.04165,10.41303
51.04165,10.41313
51.04165,10.41323
51.04165,10.41333
51.04165,10.41343
51.04165,10.41353
51.04165,10.41363
51.04165,10.41373
51.04165,10.41383
51.04165,10.41393
51.04165,10.42303
51.04165,10.42313
51.04165,10.42323
51.04165,10.42333
51.04165,10.42343
51.04165,10.42353
51.04165,10.42363
51.04165,10.42373
51.04165,10.42383
51.04165,10.42393
51.04165,10.43303
51.04165,10.43313
51.04165,10.43323
51.04165,10.43333
51.04165,10.43343
51.04165,10.43353
51.04165,10.43363
51.04165,10.43373
51.04165,10.43383
51.04165,10.43393
51.04165,10.44303
51.04165,10.44313
51.04165,10.44323
51.04165,10.44333
51.04165,10.44343
51.04165,10.44353
51.04165,10.44363
51.04165,10.44373
51.04165,10.44383
51.04165,10.44393
51.04165,10.45303
51.04165,10.45313
51.04165,10.45323
51.04165,10.45333
51.04165,10.45343
51.04165,10.45353
51.04165,10.45363
51.04165,10.45373
51.04165,10.45383
51.04165,10.45393
51.04165,10.46303
51.04165,10.46313
51.04165,10.46323
51.04165,10.46333
51.04165,10.46343
51.04165,10.46353
51.04165,10.46363
51.04165,10.46373
51.04165,10.46383
51.04165,10.46393
51.04165,10.47303
51.04165,10.47313
51.04165,10.47323
51.04165,10.47333
51.04165,10.47343
51.04165,10.47353
51.04165,10.47363
51.04165,10.47373
51.04165,10.47383
51.04165,10.47393
51.04165,10.48303
51.04165,10.48313
51.04165,10.48323
51.04165,10.48333
51.04165,10.48343
51.04165,10.48353
51.04165,10.48363
51.04165,10.48373
51.04165,10.48383
51.04165,10.48393
51.04165,10.49303
51.04165,10.49313
51.04165,10.49323
51.04165,10.49333
51.04165,10.49343
51.04165,10.49353
51.04165,10.49363
